ПІБ кандидата,Партія,Номер територіального виборчого округу (в порядку зростання),Код статті,Дата платежу,Номер розрахункового документа,Отримувач (повна назва),Місцезнаходження отримувача,Код отримувача (ЄДРПОУ),Призначення платежу,Сума (грн),Тип бенефіціара,Розшифровка коду витрат
Кармазін Юрій Анатолійович,Партія захисників Вітчизни,221,1211,2019-03-21,22854976,"МКП Інформаційно-телевізійне агентство ""ВІТА""","м. Вінниця, вул. Соборна, буд. 59",13341352,оплата ефірного часу на телебаченні згідно рахунку№41 від 2019-03-20,2160,юридична особа,оплата ефірного часу на телебаченні
Кармазін Юрій Анатолійович,Партія захисників Вітчизни,221,1211,2019-03-21,22854825,"МКП Інформаційно-телевізійне агентство ""ВІТА""","м. Вінниця, вул. Соборна, буд. 59",13341352,оплата ефірного часу на телебаченні згідно рахунку№40 від 2019-03-20,6400,юридична особа,оплата ефірного часу на телебаченні
Кармазін Юрій Анатолійович,Партія захисників Вітчизни,221,1211,2019-03-21,22867022,"ПП ""Телерадіоорганізація ""Тернопіль-Медіа""","м. Тернопіль, вул. Олени Кульчицької, буд. 2А",41302104,оплата ефірного часу на телебаченні згідно рахунку№СФ-0000048 від 2019-03-21,22500,юридична особа,оплата ефірного часу на телебаченні
Кармазін Юрій Анатолійович,Партія захисників Вітчизни,221,1211,2019-03-21,22866934,"Обласна асоціація ""Вінницька громадська телерадіокомпанія ""Вінниччина""","м. Вінниця, вул. Театральна, буд. 15",31473359,оплата ефірного часу на телебаченні згідно рахунку№СФ-0000078 2019-03-21,6480,юридична особа,оплата ефірного часу на телебаченні
Кармазін Юрій Анатолійович,Партія захисників Вітчизни,221,1211,2019-03-22,22882777,"Обласна асоціація ""Вінницька громадська телерадіокомпанія ""Вінниччина""","м. Вінниця, вул. Театральна, буд. 15",31473359,оплата ефірного часу на телебаченні згідно рахунку№СФ-0000084 2019-03-22,6480,юридична особа,оплата ефірного часу на телебаченні
Кармазін Юрій Анатолійович,Партія захисників Вітчизни,221,1211,2019-03-22,22884503,"ДП ""Дитяче телевізійне агентство""","м. Хмельницький, буд. 21Б",23843362,оплата ефірного часу на телебаченні згідно рахунку№54 2019-03-22,37500,юридична особа,оплата ефірного часу на телебаченні
Кармазін Юрій Анатолійович,Партія захисників Вітчизни,221,1211,2019-03-25,22901409,"ТОВ ""Медіа-Проспект""","м. Житомир, вул. Велика Бердичівська, буд. 72",38500053,оплата ефірного часу на телебаченні згідно рахунку№81 2019-03-25,12000,юридична особа,оплата ефірного часу на телебаченні
Кармазін Юрій Анатолійович,Партія захисників Вітчизни,221,1211,2019-03-26,22910266,"ТОВ ""Телерадіокомпанія Рівне 1""","м. Рівне, вул. Данила Галицького, буд. 19, оф. 701",22573340,оплата ефірного часу на телебаченні згідно рахунку№СФ0000020 2019-03-24,21600,юридична особа,оплата ефірного часу на телебаченні
Кармазін Юрій Анатолійович,Партія захисників Вітчизни,221,1220,2019-03-26,22922346,"ТОВ ""Редакція газети""Прибузька зоря""""","м. Хмельницький, вул. Камʼянецька, буд. 122/2",02475718,оплата друкованих площ у друкованих засобах масової інформації згідно рахунку№562019-03-25,2400,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Кармазін Юрій Анатолійович,Партія захисників Вітчизни,221,1212,2019-03-26,22911964,"ТОВ ""Радіо Трек""","м. Рівне, вул. Кавказька, буд. 2",23302560,оплата ефірного часу на радіо згідно рахунку №3702 від 2019-03-22,10000,юридична особа,оплата ефірного часу на радіо
Кармазін Юрій Анатолійович,Партія захисників Вітчизни,221,1340,2019-03-26,22922588,Хмельницька торгово-промислова палата,"м. Хмельницький, вул. Подільська, буд. 109/1",02944774,оренда будинків і приміщень усіх форм власності для проведення зборів громадян та інших зустрічей з виборцями згідно рахунку №732 від 2019-03-23,450,юридична особа,оренда будинків і приміщень усіх форм власності для проведення зборів громадян та інших зустрічей з виборцями
Кармазін Юрій Анатолійович,Партія захисників Вітчизни,221,1220,2019-03-26,22922900,"ТОВ ""Газета Проскурів""","м. Хмельницький, вул. Прибузька, буд. 2",14175341,оплата друкованих площ у друкованих засобах масової інформації згідно рахунку№292019-03-25,2500,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Кармазін Юрій Анатолійович,Партія захисників Вітчизни,221,1211,2019-03-27,22944563,"ТОВ ""Інформаційний телеканал ""Репортер""","м. Одеса, вул. Зоопаркова, буд. 25",22448563,оплата ефірного часу на телебаченні згідно рахунку№642019-03-26,21600,юридична особа,оплата ефірного часу на телебаченні
Кармазін Юрій Анатолійович,Партія захисників Вітчизни,221,1211,2019-03-27,22956795,"ТОВ “Бізнес центр ""Звенигора""","Черкаська обл., Звенигородський р-н, м. Звенигородка, вул. Енгельса, буд. 142",37699355,оплата ефірного часу на телебаченні згідно рахунку№2901/031 від 2019-03-26,360,юридична особа,оплата ефірного часу на телебаченні
Кармазін Юрій Анатолійович,Партія захисників Вітчизни,221,1211,2019-03-27,22922756,"Міське КП ""Муніципальна телерадіокомпанія ""Місто""","м. Хмельницький, вул. Проскурівська, буд. 4/3",32402179,оплата ефірного часу на телебаченні згідно рахунку№1 від 2019-03-22,6500,юридична особа,оплата ефірного часу на телебаченні
Кармазін Юрій Анатолійович,Партія захисників Вітчизни,221,1211,2019-03-28,22970562,"ВМП ""Горизонт""","Харківська обл., м. Первомайськ, вул. Гагаріна, буд. 16",21235948,оплата ефірного часу на телебаченні згідно рахунку№28 від 2019-03-28,2800,юридична особа,оплата ефірного часу на телебаченні
